cell_id,lon,lat,lst_min,lst_max,lst_mean,lst_count,lst_std,ndvi_min,ndvi_max,ndvi_mean,ndvi_count,ndvi_std,ndbi_min,ndbi_max,ndbi_mean,ndbi_count,ndbi_std,building_count,building_density,avg_building_area,road_length_m,road_density,albedo_proxy,green_fraction,norm_building_density,norm_road_density,impervious_fraction,dist_to_green_m
511,76.3254232475154,9.951652892561981,35.133150020000016,38.22645812000002,36.84706085750002,272,0.5171076015918139,0.11633304506540298,0.6877323389053345,0.37864208221435547,272,0.13554600785120788,-0.2619439959526062,0.19628338515758514,-0.008686468881719252,272,0.10046239873704217,350.0,0.15817303792326196,112.25988873756293,9625.31393952296,0.03874848325869041,1.0086864688817192,0.37864208221435547,0.6569612858469143,0.8736902115710495,0.7436528561365684,707.1592616053975
512,76.3299840928796,9.951652892561981,32.43633224000001,40.742120839999984,37.62504996125002,272,1.4580878013684455,0.013015184551477432,0.7396559715270996,0.3481397348291734,272,0.16251234211900653,-0.32080018520355225,0.28316327929496765,-0.015304831897511202,272,0.12119879046386275,167.0,0.14021481323450125,208.56317164825893,7175.145051533629,0.028884874784853555,1.0153048318975113,0.3481397348291734,0.582372983453811,0.6512882631689078,0.6099390953398498,499.9999999999634
513,76.3345449382438,9.951652892561981,31.66044169999998,40.478933299999994,35.903109290000025,272,2.160205729049935,-0.012792236171662807,0.7436349987983704,0.3573445993311265,272,0.2037923931867947,-0.3993086814880371,0.28338608145713806,-0.08989611092735739,272,0.15806930856676113,17.0,0.050625259480703566,739.739035519381,3987.940578167283,0.016054193110030198,1.0898961109273575,0.3573445993311265,0.21026867790775003,0.3619855590543397,0.2709554303663859,499.9999999999634
514,76.33910578360799,9.951652892561981,33.80695825999999,38.38710506000001,36.59196598250002,272,0.8685830451330889,0.08076923340559006,0.681557834148407,0.36826546051922965,272,0.16704088810673443,-0.3993759751319885,0.23980583250522614,-0.015691077007966882,272,0.12371329097796353,21.0,0.04825360833569304,570.782561308888,5760.889869531083,0.02319152871971131,1.0156910770079668,0.36826546051922965,0.20041818122220031,0.5229162519344881,0.32941740950711546,499.9999999999634
515,76.34366662897219,9.951652892561981,35.70054134000003,38.59560428000003,37.27254151625002,272,0.7349250032200154,0.06268048286437988,0.697003960609436,0.37483692169189453,272,0.1430919932343211,-0.25777730345726013,0.2737944424152374,0.005801018984878764,272,0.1047660208053897,34.0,0.07248554257627407,529.5813384908187,5596.070985396792,0.02252801978766809,0.9941989810151213,0.37483692169189453,0.30106392265996257,0.5079556338543957,0.3838206071377358,707.1592616053975
516,76.34822747433638,9.951652892561981,35.71079540000005,38.479391599999985,36.81584629250002,272,0.6027105175941593,0.10416483134031296,0.6696469187736511,0.3747657888075885,272,0.12065013503520469,-0.24002720415592194,0.2071320116519928,-0.005581640145357917,272,0.08583786533934451,5.0,0.019426610236170656,965.1331178851024,7241.928976905672,0.02915372584056847,1.005581640145358,0.3747657888075885,0.08068714496457528,0.6573502433032137,0.31135238430003065,499.9999999999634
517,76.35278831970058,9.951652892561981,34.04621966000002,38.41444922000005,36.30153481250002,272,1.0451386308243238,0.10055461525917053,0.7909960746765137,0.489964765660903,272,0.18357397405615591,-0.3458435535430908,0.46934977173805237,-0.07777450365178726,272,0.13925526058314852,5.0,0.002690600830089409,133.67169756118557,3865.773274454593,0.015562386011330503,1.0777745036517872,0.489964765660903,0.011175233176553634,0.35089642699086177,0.1470637107022769,0.0
518,76.35734916506478,9.951652892561981,33.80012222000005,39.43301918000003,36.70761318125002,272,1.4310693489837722,0.05298013240098953,0.7932805418968201,0.4564269570743336,272,0.20270997224564613,-0.43937161564826965,0.24605970084667206,-0.08356332077699549,272,0.136495587540579,29.0,0.050693722415064243,434.2265563331177,5002.443270192949,0.020138261518068135,1.0835633207769955,0.4564269570743336,0.21055303419236704,0.45407201744981857,0.3079606274953477,0.0
519,76.36191001042897,9.951652892561981,33.530098640000006,38.30165456000003,36.41938110500002,272,1.013216459150431,0.10954063385725021,0.7827821969985962,0.49242300145766316,272,0.16248334680303245,-0.3295068144798279,0.2525721788406372,-0.06454493718988755,272,0.12617252171409724,18.0,0.027924844327914197,385.37048673912886,4566.862003115751,0.01838474848553878,1.0645449371898876,0.49242300145766316,0.11598400003951245,0.41453428478154525,0.2354041139363256,0.0
520,76.36647085579317,9.951652892561981,33.51300853999999,38.506735760000026,35.67457946750002,272,0.9502015029814412,0.2459709346294403,0.7953184247016907,0.5800671296961167,272,0.13291946428038603,-0.33572787046432495,0.24643230438232422,-0.1210636391359217,272,0.11106078994820154,17.0,0.01659459724474501,242.48115439959912,4202.311483123619,0.01691718287577103,1.1210636391359217,0.5800671296961167,0.0689245656981595,0.3814440164597572,0.19393234600279857,0.0
521,76.37103170115736,9.951652892561981,32.64483145999998,38.872463900000014,35.08201794875002,272,1.4720630379328954,0.1104983240365982,0.7876512408256531,0.5592466242173139,272,0.16678814730218106,-0.33378809690475464,0.23814819753170013,-0.11345662790186264,272,0.12465303480966627,11.0,0.025801705769178965,582.660972220938,2201.6506284369257,0.008863152210254195,1.1134566279018627,0.5592466242173139,0.10716568399847794,0.1998439339693813,0.1442369839868393,0.0
522,76.37559254652156,9.951652892561981,32.66533958000002,37.31726480000003,34.74164850125001,272,1.0139192665808041,0.24896907806396484,0.8113616704940796,0.5964296004351448,272,0.12715314349743526,-0.3247658610343933,0.08880665898323059,-0.156433385961196,272,0.08586633007298289,0.0,0.0,0.0,2157.3206959536033,0.008684693859962296,1.156433385961196,0.5964296004351448,0.0,0.19582010385499404,0.07832804154199763,0.0
523,76.38015339188576,9.951652892561981,32.40215204000003,37.20788816000004,35.165220660781266,256,1.1911665317828535,0.14752371609210968,0.7573872208595276,0.569206953048706,256,0.13261875929773287,-0.3232998847961426,0.15210580825805664,-0.13155817985534668,256,0.09347181559447017,1.0,0.0004998347489452138,124.16141154121979,3118.5954570600543,0.012554483377662014,1.1315581798553467,0.569206953048706,0.0020760306793710806,0.2830750603879369,0.11447564256279741,0.0
524,76.38471423724995,9.951652892561981,33.73176182000003,39.68595266,36.45620021750002,272,1.2209113920848054,0.11599511653184891,0.7824561595916748,0.5404732648064109,272,0.1799522529074863,-0.37557125091552734,0.18624570965766907,-0.09278078640208524,272,0.13568721686775917,9.0,0.04372263043890659,1206.7685087800828,3196.850604876127,0.012869513963065208,1.0927807864020853,0.5404732648064109,0.18159906322143893,0.29017828393799777,0.22503075150806245,0.0
525,76.38927508261415,9.951652892561981,33.09601010000006,38.609276360000024,35.78697200750001,272,1.3641193969354526,0.09049255400896072,0.7926600575447083,0.5464819739846623,272,0.183665632232605,-0.34700772166252136,0.18087248504161835,-0.10946523441987879,272,0.12317177822478696,2.0,0.005895190041585405,732.1971095563173,3891.417155364449,0.015665620201546708,1.1094652344198788,0.5464819739846623,0.024485283211863353,0.3532241233006556,0.15598081924738028,0.0
526,76.39383592797834,9.951652892561981,33.76936004000004,37.590706400000045,35.581928506250016,272,0.9835965641324315,0.1301385462284088,0.7905087471008301,0.5614771562464097,272,0.15648465029112035,-0.417227178812027,0.14900554716587067,-0.11886756560381721,272,0.10464440573452598,1.0,0.002339734201161911,581.2014904137307,2375.699807991989,0.009563819405376603,1.1188675656038172,0.5614771562464097,0.009717931763320286,0.2156423864110029,0.09208771362239333,0.0
527,76.39839677334254,9.951652892561981,0.0,38.57167814000002,31.418658799191196,272,11.505019880207975,0.0,0.7949483394622803,0.5224079805261949,272,0.23092391462356884,-0.4541350305080414,0.11169600486755371,-0.14237401064704447,272,0.11885109789143597,1.0,0.029872092756449815,7420.374854205245,523.419453935731,0.002107121915766493,1.1423740106470444,0.5224079805261949,0.12407176801988584,0.04751080913545524,0.0934473844661136,0.0
528,76.20228042268211,9.956144448436936,28.936279760000048,29.28149977999999,29.11438122125002,272,0.07866850582477579,-0.30926594138145447,-0.23442809283733368,-0.2744442434871898,272,0.014442543310544804,-0.43685299158096313,-0.32258063554763794,-0.37313006905948415,272,0.019892398659566192,0.0,0.0,0.0,0.0,0.0,1.373130069059484,0.0,0.0,0.0,0.0,3905.435220001863
529,76.2068412680463,9.956144448436936,29.110598780000032,29.418220580000025,29.222813914117665,289,0.053311123280589574,-0.2958435118198395,-0.22803114354610443,-0.2663887578310851,289,0.01340854149123661,-0.4238682985305786,-0.3317756950855255,-0.37634361821474915,289,0.015260299093417544,0.0,0.0,0.0,0.0,0.0,1.376343618214749,0.0,0.0,0.0,0.0,3535.771982501625
530,76.2114021134105,9.956144448436936,28.90209956000001,29.288335820000043,29.100084524705903,289,0.06907817845311373,-0.30193236470222473,-0.2248803824186325,-0.266683453094588,289,0.01399273025205528,-0.4107142984867096,-0.3255814015865326,-0.3684700302599211,289,0.01591511542999049,0.0,0.0,0.0,0.0,0.0,1.368470030259921,0.0,0.0,0.0,0.0,3201.730383376385
531,76.2159629587747,9.956144448436936,28.823485100000028,29.26099166000006,29.05070655411767,289,0.0850339062049057,-0.30926594138145447,-0.2266009896993637,-0.27158450750331153,289,0.016254099994760556,-0.4049217104911804,-0.3053097426891327,-0.3644315990197205,289,0.01587112502826974,0.0,0.0,0.0,0.0,0.0,1.3644315990197204,0.0,0.0,0.0,0.0,2915.5798847582732
532,76.22052380413889,9.956144448436936,28.912353619999976,29.315679980000027,29.148681909411778,289,0.10276451443712013,-0.2991850972175598,-0.21330274641513824,-0.25000382789691017,289,0.015565000579997906,-0.40292274951934814,-0.2975206673145294,-0.360356023979847,289,0.022310459295513098,0.0,0.0,0.0,0.0,0.0,1.360356023979847,0.0,0.0,0.0,0.0,2549.839899335711
533,76.22508464950309,9.956144448436936,28.912353619999976,29.27466374000005,29.112715823529427,289,0.07273430786397546,-0.25549131631851196,-0.1735537201166153,-0.22033144940966967,289,0.016781524439702506,-0.42629483342170715,-0.29108911752700806,-0.362011444197394,289,0.031982923162256295,0.0,0.0,0.0,0.0,0.0,1.362011444197394,0.0,0.0,0.0,0.0,2061.814115733125
534,76.22964549486728,9.956144448436936,28.98413204000002,29.373786320000022,29.219786187058844,289,0.07612533979857376,-0.3191489279270172,-0.18367347121238708,-0.2497232562530412,289,0.030247245304170105,-0.42514970898628235,-0.2380952388048172,-0.3421224310323854,289,0.03651708487113593,0.0,0.0,0.0,0.0,0.0,1.3421224310323854,0.0,0.0,0.0,0.0,1581.3304728638925
535,76.23420634023148,9.956144448436936,29.26099166000006,29.97877586000004,29.518230189411785,289,0.16607745086995584,-0.36853933334350586,-0.2469135820865631,-0.32139991311465993,289,0.023413641214416442,-0.3649289011955261,-0.16379310190677643,-0.2978100628176362,289,0.03223633063079959,0.0,0.0,0.0,0.0,0.0,1.2978100628176361,0.0,0.0,0.0,0.0,1118.1544445912045
536,76.23876718559568,9.956144448436936,29.77027664000002,42.228959540000005,36.289741756470605,289,3.9669216983559714,-0.337028831243515,0.7784644365310669,0.20716028972480535,289,0.3359063163071817,-0.34456929564476013,0.2921122908592224,-0.07726769628821772,289,0.1738515777629631,89.0,0.06736676746715527,188.02513011094354,5358.322817344928,0.021570920521355896,1.0772676962882177,0.20716028972480535,0.27980342768686,0.4863752211477575,0.362432145071219,707.1543965003249
537,76.24332803095987,9.956144448436936,36.784053680000056,41.37103652000002,39.16854249058825,289,0.7750543511232875,0.04891304299235344,0.6583483219146729,0.26630319773532113,289,0.12380686084952017,-0.2014276087284088,0.28744569420814514,0.0659002878261685,289,0.08068628437454031,353.0,0.14747199890929652,103.77555326524494,9173.222130923677,0.03692850398456311,0.9340997121738315,0.26630319773532113,0.6125152257420092,0.8326538162507093,0.7005706619454892,499.9999999999634
538,76.24788887632407,9.956144448436936,38.08973732000004,45.800790440000014,40.57812684235296,289,1.4522880414612118,0.07807724177837372,0.6720554232597351,0.2685350464289576,289,0.12177360582156453,-0.25600990653038025,0.2794800400733948,0.08858406832473913,289,0.0983385590676278,516.0,0.20318028544763772,97.8119822545644,10374.945783893654,0.041766265032280925,0.9114159316752609,0.2685350464289576,0.8438959214476368,0.941734330321226,0.8830312849970725,707.1543965003249
539,76.25244972168827,9.956144448436936,37.49841986000001,50.33308496000001,40.94222284823531,289,3.612539851156362,0.0467129684984684,0.6823616027832031,0.2749665204216452,289,0.13770804426424843,-0.23494096100330353,0.3042488694190979,0.08197049203628487,289,0.10222781819649258,259.0,0.20378340638495504,195.4471083104407,8485.018929450616,0.034158014585629524,0.9180295079637151,0.2749665204216452,0.8464009445015243,0.7701855783857663,0.815914798055221,1118.1544445912045
540,76.25701056705246,9.956144448436936,36.84557804000002,64.53154003999998,40.916858927586226,261,5.030246375056865,0.04420195892453194,0.6671675443649292,0.25576977581301363,289,0.11917906174461883,-0.24775946140289307,0.2976056933403015,0.1041541182046118,289,0.09311730252844316,388.0,0.2407191073597195,154.11291482245704,8771.95440840445,0.03531312647833502,0.8958458817953882,0.25576977581301363,0.9998109436052321,0.7962307256806544,0.9183788564354011,1500.2020078669334
541,76.26157141241666,9.956144448436936,29.677990099999988,59.12765042000001,34.82175834500002,272,6.524039008696042,-0.4010024964809418,0.6839904189109802,-0.09239761969622444,272,0.26894409492810784,-0.45390069484710693,0.35307782888412476,-0.12947848263908834,272,0.2517143137450138,171.0,0.16320288836546004,237.07836644480113,2224.5490156121996,0.008955333907151251,1.1294784826390885,0.0,0.6778524380781009,0.201922421680172,0.48748043151892934,1000.1346719112889
542,76.26613225778085,9.956144448436936,29.746350500000005,43.75681448,34.167695381176486,289,4.214159889784658,-0.382778137922287,0.7262569665908813,-0.03618223526898552,289,0.3174846848414347,-0.3566265106201172,0.34773311018943787,-0.1287009691284602,289,0.1882250248763023,25.0,0.11956331069566724,1188.00459198507,473.0057500144983,0.001904172217224268,1.1287009691284602,0.0,0.4965983290581271,0.04293475479356382,0.31513289935230177,500.06733595564447
543,76.27069310314505,9.956144448436936,35.91929462000002,43.326143960000024,38.37187180823532,289,1.3206933335351003,0.1517057865858078,0.76703941822052,0.5046329168299902,289,0.14510052273260288,-0.3202626705169678,0.24373281002044678,-0.04557994987725387,289,0.13043848213607967,58.0,0.07778801785573906,333.1539045497201,5711.843429182354,0.02299408319381034,1.0455799498772538,0.5046329168299902,0.3230874041806174,0.5184643041731654,0.4012381641776366,0.0
544,76.27525394850925,9.956144448436936,35.99449106000003,44.27635352000004,39.75783752352943,289,1.6522293954564151,0.06387412548065186,0.7239516973495483,0.39279634152316717,289,0.158904635890581,-0.2298027127981186,0.3304162323474884,0.0462011581473697,289,0.1276561384810883,80.0,0.18178997039677008,564.4690414214664,7315.9078719203635,0.029451541578630024,0.9537988418526303,0.39279634152316717,0.7550526579876137,0.6640653111797822,0.718657719264481,500.06733595564447
545,76.27981479387344,9.956144448436936,29.900161400000002,43.763650520000056,36.72986209647061,289,4.482948734510707,-0.26143792271614075,0.7050430774688721,0.08896134056434499,289,0.26605069504677803,-0.4530477821826935,0.3383236229419708,-0.05612659784336816,289,0.2308236446936355,50.0,0.15535009584737622,771.7945670715344,5271.400358727785,0.021220998071689024,1.0561265978433683,0.08896134056434499,0.6452363820302157,0.4784852653773122,0.5785359353690542,999.9999999999268
546,76.28437563923764,9.956144448436936,29.804456840000057,41.654732179999996,32.07313509058825,289,3.514849788537835,-0.29054442048072815,0.47092652320861816,-0.18001800589907954,289,0.14952834732916492,-0.41100916266441345,0.27070173621177673,-0.2538912552038279,289,0.16972660907666684,15.0,0.019422022005019853,321.63505668179863,0.0,0.0,1.253891255203828,0.0,0.08066808804895824,0.0,0.048400852829374945,1118.064103926796
547,76.28893648460183,9.956144448436936,34.21028462000004,46.64162336000004,41.194872478823555,289,1.7482943334779473,-0.1821192055940628,0.5626682639122009,0.16562376715320204,289,0.14234329217272934,-0.17222963273525238,0.35612788796424866,0.08983317048491904,289,0.09710077836131131,115.0,0.215478846462941,465.4435297921793,1289.123589769173,0.005189605674205088,0.910166829515081,0.16562376715320204,0.8949771838724013,0.11701381055862786,0.583791834546892,1414.3087930006498
548,76.29349732996603,9.956144448436936,36.89343031999999,40.625908159999994,38.222283168235315,289,0.7865124338711444,0.04260411858558655,0.7429142594337463,0.295007487894342,289,0.15737024511084205,-0.36288395524024963,0.27421966195106506,0.024710914255426004,289,0.10859396532811545,156.0,0.1213429010718105,193.2190628666381,7084.668812328967,0.028520645933497787,0.975289085744574,0.295007487894342,0.5039897403703324,0.6430757305627463,0.559624136447298,1499.9999999998902
549,76.29805817533023,9.956144448436936,36.02867126000001,38.920316179999986,37.52471141176473,289,0.5240370999085333,0.06180344521999359,0.6936195492744446,0.29577045374675603,289,0.15127687257723818,-0.26447322964668274,0.23672674596309662,0.02387427788704737,289,0.10008488842904588,151.0,0.19943028218298678,328.0759177286498,9297.497861849895,0.03742879894735731,0.9761257221129527,0.29577045374675603,0.8283205300976241,0.8439343303542791,0.8345660502002861,1000.1346719112889
550,76.30261902069442,9.956144448436936,36.22691642000001,38.605858340000054,37.32276438235296,289,0.4568794118596792,0.028393352404236794,0.6753926873207092,0.287349766925957,289,0.13487170736145965,-0.24089662730693817,0.2529023587703705,0.030038332031672388,289,0.09447985416511986,17.0,0.03188935649808741,465.96900561508085,9833.162259150118,0.03958521514962124,0.9699616679683276,0.287349766925957,0.1324503399876415,0.8925566135908407,0.4364928494289212,500.06733595564447
551,76.30717986605862,9.956144448436936,34.43587394000002,39.316806499999984,36.63803681176473,289,0.7521343758788227,0.07490762323141098,0.7252182960510254,0.43067779013029844,289,0.15073464371015521,-0.3212919533252716,0.2559869885444641,-0.057252270127662735,289,0.11475533778228876,24.0,0.04093541891720516,423.68997999813934,6960.943480096263,0.028022566702543116,1.0572522701276628,0.43067779013029844,0.1700225639060963,0.6318451761751926,0.35475160881373485,0.0
552,76.31174071142281,9.956144448436936,31.103304439999988,38.37001496000005,34.67314839411767,289,2.397125607519357,-0.12366412580013275,0.7009254693984985,0.20986064660095427,289,0.25116499403278353,-0.4108983874320984,0.16293473541736603,-0.1632061334629785,289,0.1615972805280463,7.0,0.02278280961525173,808.4802903570906,2646.3498795691503,0.010653371375667015,1.1632061334629784,0.20986064660095427,0.0946268978364233,0.24020930649108596,0.15285986129828835,500.06733595564447
553,76.31630155678701,9.956144448436936,31.663859720000005,39.409093040000016,36.24662030000001,289,1.2650863281464464,-0.023397762328386307,0.7117859125137329,0.33540600311384894,289,0.18078864126520064,-0.36000001430511475,0.24149416387081146,-0.04304810626284061,289,0.12086533315200315,19.0,0.02503027311218981,327.2443697831619,7747.977895729181,0.031190919451323875,1.0430481062628405,0.33540600311384894,0.10396158931246849,0.7032843281268536,0.3436906848382225,1000.1346719112889
554,76.3208624021512,9.956144448436936,35.102387840000006,39.44327324000005,37.61624102000002,272,0.8457246812661573,-0.008650518953800201,0.7319679260253906,0.28853999867158775,272,0.1437584027531614,-0.3324199318885803,0.3035019338130951,0.02784234986585729,272,0.09964367783326976,40.0,0.02774352119010462,172.29068003756865,8942.715385048656,0.03600055640387401,0.9721576501341427,0.28853999867158775,0.11523088633990096,0.8117307077851083,0.3938308149179839,999.9999999999268
555,76.3254232475154,9.956144448436936,34.49056226000005,39.115143320000016,37.5196730847059,289,0.8641830415356362,-0.04658077284693718,0.6794686913490295,0.27272962946380297,289,0.13327078158524575,-0.2277812957763672,0.22045575082302094,0.031812189359565916,289,0.09475608166090967,73.0,0.05611668944035832,190.95427166455264,9985.36268524613,0.04019792614269656,0.9681878106404341,0.27272962946380297,0.23307697023620186,0.9063718536248315,0.5023949235916538,500.06733595564447
556,76.3299840928796,9.956144448436936,32.56963502000002,38.32216268000002,35.293217434117665,289,1.3310607930430667,-0.0673913061618805,0.767113983631134,0.41758194761705236,289,0.2345966851949159,-0.44118738174438477,0.17837601900100708,-0.13444591641013598,289,0.1369900300353691,8.0,0.00662901445000486,205.834976703961,3687.2173872643957,0.014843576230267625,1.134445916410136,0.41758194761705236,0.027533174516669583,0.3346889004793482,0.15039546490174102,0.0
557,76.3345449382438,9.956144448436936,31.639933580000047,37.88123810000002,33.93347230823531,289,1.407446194206861,0.11046511679887772,0.7810297012329102,0.5641283609462857,289,0.17202487814551656,-0.48144787549972534,0.17851582169532776,-0.25174145550051363,289,0.10695538474706648,1.0,0.011420483940063312,2836.9044158582806,1322.6891950025167,0.005324730232284333,1.2517414555005137,0.5641283609462857,0.04743422717782051,0.120060562168195,0.07648476117397031,0.0
558,76.33910578360799,9.956144448436936,33.18829664000003,37.70008303999998,36.18296706941178,289,1.0609077018227726,0.14360812306404114,0.7770992517471313,0.4415921801926768,289,0.1586315525452839,-0.40872105956077576,0.23030999302864075,-0.06414846400488619,289,0.1320466878183778,26.0,0.023861931219040244,227.97773652712976,6015.537961316108,0.024216661757800927,1.0641484640048862,0.4415921801926768,0.09910895827932907,0.546030671535315,0.27787764358172345,0.0
559,76.34366662897219,9.956144448436936,35.35532132000003,39.887615840000024,37.521269737647074,289,0.7586697010066346,0.07590540498495102,0.7277732491493225,0.3728844665738538,289,0.1406643069977962,-0.30611884593963623,0.22276821732521057,-0.0026014265717107118,289,0.10038418993033137,15.0,0.041461085487073536,686.6091788628969,7370.323484554808,0.029670601701595908,1.0026014265717107,0.3728844665738538,0.17220588535077266,0.6690046189690211,0.3709253787980721,499.9999999999634
560,76.34822747433638,9.956144448436936,33.824048360000006,39.20742986000005,36.56657772235296,289,1.3090867856155608,0.05972738564014435,0.8188821077346802,0.47795083861037524,289,0.19813802246490547,-0.4086576998233795,0.43592676520347595,-0.07603334473078639,289,0.1738724158765313,21.0,0.022787274397956126,269.54624316650165,4001.895804479989,0.016110372457171153,1.0760333447307864,0.47795083861037524,0.09464544201705623,0.36325227562132933,0.20208817545876545,0.0
561,76.35278831970058,9.956144448436936,34.55208662000001,40.48576934000005,37.132620757647075,289,1.2180140767251466,0.06793765723705292,0.8021852970123291,0.4637426884529087,289,0.1759471429322934,-0.4378279745578766,0.18991492688655853,-0.07490623368523938,289,0.12349539153525038,5.0,0.04509013628834656,2240.12235242201,5329.239663638535,0.021453840901762944,1.0749062336852393,0.4637426884529087,0.187278908617638,0.4837353418799701,0.30586148192257084,0.0
562,76.35734916506478,9.956144448436936,34.312825220000036,39.313388480000015,36.856754610588254,289,1.1442332363311687,0.08154802769422531,0.7989152073860168,0.46130033182850344,289,0.17583704799607905,-0.41659417748451233,0.15002650022506714,-0.07962974627537711,289,0.12283120912909123,10.0,0.0117556977514461,292.0173176338079,6433.813429542902,0.025900507093126177,1.0796297462753772,0.46130033182850344,0.048826515645255295,0.5839975560053877,0.2628949317893083,0.0
563,76.36191001042897,9.956144448436936,32.81915048000002,38.28456446000001,35.798244672941195,289,1.2993910046196926,0.0749506875872612,0.8165896534919739,0.5138882435729347,289,0.17265601142211173,-0.35265350341796875,0.21231558918952942,-0.09933496099029858,289,0.12579660727993527,2.0,0.0025827523605633155,320.78419860331456,4856.6568111321685,0.019551371136751348,1.0993349609902985,0.5138882435729347,0.010727291668021324,0.44083897351366197,0.18277196440627758,0.0
564,76.36647085579317,9.956144448436936,34.21712065999998,37.93934444000001,36.315879556470605,289,0.7137612379914315,0.16606684029102325,0.7915324568748474,0.464672577009894,289,0.15756865772758494,-0.32934948801994324,0.1892527937889099,-0.06451513033012206,289,0.10969805698425303,12.0,0.01638808997418228,339.24018353947554,6260.092808059584,0.02520116256934961,1.0645151303301221,0.464672577009894,0.06806685136335962,0.5682289267958206,0.26813168153634404,0.0
565,76.37103170115736,9.956144448436936,33.04132178000003,37.39929728000004,35.208441076470606,289,1.092303556246696,0.2268548160791397,0.7960802316665649,0.576756249662089,289,0.13780876319498714,-0.3264065980911255,0.1325121372938156,-0.11085522133586316,289,0.10308165405837255,7.0,0.014387679412836743,510.5671963069889,2199.2598501946522,0.008853527689820053,1.1108552213358631,0.576756249662089,0.059758277968942695,0.1996269229127617,0.11570573594647031,0.0
566,76.37559254652156,9.956144448436936,32.972961380000015,38.12733553999999,35.206749807058834,289,1.2582766910570864,0.1702735871076584,0.8176603317260742,0.6293659144206856,289,0.11777533072051145,-0.38878142833709717,0.16418780386447906,-0.14324552542610564,289,0.11420367537878909,0.0,0.0,0.0,2233.3822381595237,0.008990893679865764,1.1432455254261056,0.6293659144206856,0.0,0.20272421371778404,0.08108968548711362,0.0
567,76.38015339188576,9.956144448436936,32.63457740000001,39.487707500000056,35.36583927125002,272,0.8964843754739424,0.2327868789434433,0.7810789942741394,0.6206406986012178,272,0.11205934669967992,-0.45549535751342773,0.13543732464313507,-0.1540828031652114,272,0.0896214669113277,1.0,0.002859903010935064,710.4139827373286,2562.3906736061426,0.010315378048165036,1.1540828031652115,0.6206406986012178,0.011878418623867413,0.23258832530729787,0.10016238129723959,0.0
568,76.38471423724995,9.956144448436936,31.595499320000044,40.28752417999999,35.297013920000026,289,2.1948209297297976,0.14645008742809296,0.7849152088165283,0.5405225918779736,289,0.18299176606091838,-0.4189932942390442,0.2966511845588684,-0.13423394331882568,289,0.12356945057010484,3.0,0.0028161218741774843,233.17951096693818,3033.275637822884,0.01221101264952597,1.1342339433188258,0.5405225918779736,0.011696576558508249,0.2753305762714821,0.1171501764436978,0.0
569,76.38927508261415,9.956144448436936,32.04667796000001,36.91393844000004,33.587448048235316,289,1.1139349995238548,0.14666666090488434,0.8024429082870483,0.6357535391942852,289,0.1630759346300132,-0.3819383382797241,0.14488635957241058,-0.18666533367856564,289,0.1085379946729322,0.0,0.0,0.0,1975.2304768027261,0.00795165597125851,1.1866653336785657,0.6357535391942852,0.0,0.1792917658605625,0.071716706344225,0.0
570,76.39383592797834,9.956144448436936,32.2073249,37.37878916,34.607236195294135,289,1.4152609506339893,0.03598652780056,0.8220424652099609,0.6007600672104779,289,0.15965954810416433,-0.3753625452518463,0.14994719624519348,-0.15260655492234806,289,0.11436230018728104,3.0,0.005957292140454419,493.2735620343388,2300.6516975190075,0.009261699342537096,1.152606554922348,0.6007600672104779,0.024743220185588125,0.20883026579560027,0.09837803842959299,0.0
571,76.39839677334254,9.956144448436936,0.0,38.117081480000024,31.8583171447059,289,11.666341742488541,0.0,0.819529116153717,0.4827126895680147,289,0.22742770905464046,-0.381427139043808,0.1341831237077713,-0.09031899000121647,289,0.10849701284655316,3.0,0.00512728305025039,424.5474477540692,930.8586485368385,0.003747343825423787,1.0903189900012165,0.4827126895680147,0.02129583214572755,0.08449408452470682,0.04657513309731926,0.0
572,76.20228042268211,9.96063600431189,28.98413204000002,29.24731958000001,29.109530648750017,272,0.053520717974961246,-0.3302217125892639,-0.235807865858078,-0.29222651088938995,272,0.014574524223101834,-0.40807175636291504,-0.3198198080062866,-0.3630027770996094,272,0.017506663220127668,0.0,0.0,0.0,0.0,0.0,1.3630027770996094,0.0,0.0,0.0,0.0,3605.8530810545126
573,76.2068412680463,9.96063600431189,29.073000560000025,29.41138454000003,29.214286604705904,289,0.06433368409292191,-0.3238770663738251,-0.22123894095420837,-0.2799355793989241,289,0.016249098508766324,-0.42916667461395264,-0.31674209237098694,-0.366811626922713,289,0.01890570889446397,0.0,0.0,0.0,0.0,0.0,1.366811626922713,0.0,0.0,0.0,0.0,3201.7981538753756
574,76.2114021134105,9.96063600431189,29.093508680000014,29.336188100000015,29.228348977647084,289,0.05184289212923522,-0.3071253001689911,-0.22344322502613068,-0.26867960893571585,289,0.015327102226623104,-0.4048140048980713,-0.3177570104598999,-0.36419561577503246,289,0.014819513525350906,0.0,0.0,0.0,0.0,0.0,1.3641956157750323,0.0,0.0,0.0,0.0,2828.598117022289
575,76.2159629587747,9.96063600431189,28.98071402000005,29.322516020000023,29.17303382352943,289,0.0690132363783185,-0.3153575658798218,-0.2153465300798416,-0.2614075551808499,289,0.016039919347768338,-0.40265485644340515,-0.29646018147468567,-0.3535217496350562,289,0.018397020894021506,0.0,0.0,0.0,0.0,0.0,1.3535217496350562,0.0,0.0,0.0,0.0,2500.1088197390814
