cell_id,lon,lat,lst_min,lst_max,lst_mean,lst_std,ndvi_min,ndvi_max,ndvi_mean,ndvi_std,ndbi_min,ndbi_max,ndbi_mean,ndbi_std,building_count,building_density,avg_building_area,road_length_m,road_density,albedo_proxy,green_fraction,norm_building_density,norm_road_density,impervious_fraction,dist_to_green_m
1412,80.17074784808088,13.09597556593603,40.95745610000006,46.094740160000015,43.83408065529414,0.8854454819238639,-0.02989283762872219,0.789191484451294,0.23125847311580883,0.16882202278798825,-0.3162074685096741,0.3846767842769623,0.058320689481847425,0.0968848654985805,47.0,0.2473455873348438,1307.470351545314,4855.386275801967,0.019543315622535078,0.9416793105181526,0.23125847311580883,0.5697960650433979,0.31689234865357485,0.4686345784874686,2235.734695001292
1413,80.17535848098774,13.09597556593603,41.442814940000005,45.455570420000015,43.76456120352943,0.7778414662947049,-0.02738095261156559,0.7534558773040771,0.22227447509765624,0.1665783997821779,-0.2676105499267578,0.3297463357448578,0.06985287006084735,0.09526884900283573,110.0,0.19315602514125768,436.2557006810163,8178.769154548259,0.03292019582206981,0.9301471299391526,0.22227447509765624,0.4449626300222582,0.5337967402093303,0.48049627409708706,2499.999999999817
1414,80.1799691138946,13.09597556593603,41.70600248000005,44.41991036000002,43.46750096705884,0.5237670612695778,-0.011507157236337662,0.6944578289985657,0.16929732977175246,0.12215320935196741,-0.1821204274892807,0.2935153543949127,0.09627763336780025,0.07597772320261843,242.0,0.2314329089932947,237.5939013308479,11531.670366308656,0.04641588965783793,0.9037223666321997,0.16929732977175246,0.5331389263371328,0.7526276795917328,0.6209344276389728,2549.49148883677
1415,80.18457974680146,13.09597556593603,41.31293018000002,44.01658400000002,42.89930540705885,0.6012849399365507,-0.03565267473459244,0.6142175793647766,0.16201578776041667,0.09887052057974302,-0.18429003655910492,0.27479639649391174,0.09584142348345588,0.06560601503366922,127.0,0.08193952387429819,160.2932578151461,11372.469791557181,0.045775094692633404,0.9041585765165441,0.16201578776041667,0.188759455053062,0.7422372716665342,0.41015058169845087,2692.513213822219
1416,80.18919037970832,13.09597556593603,40.161057440000036,43.25778356000001,41.66532134000002,0.5294993217318208,-0.0008257638546638191,0.7535984516143799,0.18414994459885817,0.11333438514640841,-0.23906360566616058,0.40102022886276245,0.07607033362755408,0.07045129826137518,117.0,0.09926280223036392,210.77845174840317,13585.059599517741,0.0546809445064127,0.9239296663724459,0.18414994459885817,0.2286661133738964,0.886644480696628,0.49185746030298905,2915.332170588364
1417,80.19380101261518,13.09597556593603,38.920316179999986,42.96383384000001,40.158006058823545,0.6162961513798867,0.023036358878016472,0.7970065474510193,0.3533072437959559,0.1740978830254187,-0.3030734360218048,0.23236288130283356,-0.030374187394684435,0.09206541105645394,162.0,0.14177618756213375,217.42717328246047,11507.152297039058,0.04631720248055217,1.0303741873946843,0.3533072437959559,0.32660179896558234,0.7510274797077369,0.4963720712624442,2499.534214869051
1418,80.19841164552204,13.09597556593603,39.47403542000001,42.509237180000014,40.823881297647084,0.7348770001277014,-0.018964963033795357,0.7802472710609436,0.29526010550704657,0.17746956422780036,-0.27535077929496765,0.26948773860931396,-0.0003797267465030446,0.09017935284508863,424.0,0.2546005442770785,149.18288846492644,10269.3540260465,0.041334966070733226,1.000379726746503,0.29526010550704657,0.5865088997548918,0.6702411572664029,0.6200018027594962,1999.627371895241
1419,80.2030222784289,13.09597556593603,38.54433398000003,42.92623562000006,40.538376097647074,0.8889733881713333,0.016001543030142784,0.7697270512580872,0.2671604567307692,0.15797547244109683,-0.2744138836860657,0.26874473690986633,0.025466692997859076,0.08404618274654933,596.0,0.2776386212771117,115.73351935946366,10975.450891858362,0.04417706206985427,0.9745333070021409,0.2671604567307692,0.6395804170689041,0.716325378268385,0.6702784015486964,1499.7205289214307
1420,80.20763291133576,13.09597556593603,39.07754510000001,47.73538976000003,43.6832146929412,2.5943255235307046,-0.029447853565216064,0.7536945939064026,0.18914498123468138,0.16160070984494138,-0.23509028553962708,0.3870685398578644,0.09123529770795037,0.10489412054011117,252.0,0.21613433938226834,213.08298534420277,4336.623902398458,0.01745525584301823,0.9087647022920496,0.18914498123468138,0.4978964752423631,0.2830347279488683,0.41195177632496516,999.8136859476205
1421,80.21224354424263,13.09597556593603,37.1292737,46.815942380000024,43.57321121882355,2.52335580960716,-0.03410283476114273,0.7679779529571533,0.22681140376072303,0.18323451521310274,-0.31253769993782043,0.3702560365200043,0.08577496696920955,0.12417544417952403,65.0,0.3036403056656672,1160.5707046489035,276.86516129633344,0.001114404276970654,0.9142250330307904,0.22681140376072303,0.6994790294061544,0.018069921987628978,0.4269153864387442,499.9068429738102
